Id	Text	Label
facebook_corpus_msr_442643	Congress is giving many reasons against less-cash economy, like1. Country has more than 95% poor and lower middle class people.2. Majority of people are not having bank accounts3. More than 40% people are illiterate.4. People are not having smartphones.5. Country is not having proper infrastructure like power, Internet access etc. etc.....We are confused whether Congress is opposing Modi's move or explaining failures of their 60+ years of rule.	non-offensive
facebook_corpus_msr_421669	1950-1980  employees not given holiday for marriages do you know this ....every thing to be done in the manual no machines nothing--E.B , postal , banking -account ledger ,mechanics etc   ....compensate those generation with your news sir ......	non-offensive
facebook_corpus_msr_490767	Defensive is best bet fr mkt I cming Two qtrs	non-offensive
facebook_corpus_msr_468741	short term pain n long term gain.. dont et that.. this pain wll be medium term wch may extend also..its not limited to money nt available bt it will hurt business lines.. abt long term benefits.. no one is able to quantify that.. all are estimates.. but pain is current and real	non-offensive
facebook_corpus_msr_440714	All the black money got white in 50 days Dont u think the policy failed.	non-offensive
facebook_corpus_msr_477820	What about the 100 rs notes that people may have stacked before the 500 or 1000 rs notes were printed?? Also what about the money in foreign accounts in foreign currency deposited by politicians?? By this move all the big crocodiles will still be safe!	non-offensive
facebook_corpus_msr_496133	No nonsence brute as per their ethical responsibility, VIGILENCE OF INDIAN MEDIA HAS BECOME MORE NECESSITY IN CURRENT PREVAILING POLITICO-ADMINISTRATIVE SCENARIOS for the security of comming times ... @alert✔	non-offensive
facebook_corpus_msr_330068	Idiot he has been credited for not removing the photos which will incur more cost	non-offensive
facebook_corpus_msr_328187	In India there is a habit of drinking and commenting, i hope you are not drunk	non-offensive
facebook_corpus_msr_442020	Sir, your views about Mahindra Holiday Resorts Limited. Considering a person like Vijay Kedia has entered this stock recently	non-offensive
facebook_corpus_msr_331707	Shame on you ss rajamouli. You are calling shudras as parasites.  You are sick.	non-offensive
facebook_corpus_msr_477184	Awesome move by Govt....  :-) modiji.. U r just awesome in find new awesome moves.. U r just wow sir.. <3	non-offensive
facebook_corpus_msr_338112	The party proves that it is really a sweeper's party.	Offensive
facebook_corpus_msr_466749	Who gave you right to speak on behalf of the country? People gave you 10 years and what did you do on behalf of the country?	non-offensive
facebook_corpus_msr_366094	For such incidents Congress governments week policy was responsible when those nationalists where in opposition and now	non-offensive
facebook_corpus_msr_481471	Hie anuj ur cal on market for tom cn b this bottom n cn v make new high if clinton cuma	non-offensive
facebook_corpus_msr_332402	for ur kind information the coach has suported the girl and has lodged an fir,the competition organisers were the one who categorised her dress as being seductive.read the article.	non-offensive
facebook_corpus_msr_488391	Gsfc up today ? Time to buy fertiliser companies ?	non-offensive
facebook_corpus_msr_477609	I withdrew 10 K from bank & they gave me 9 notes of 1000, M traveling 2moro, how can I be able 2 pay taxiwala	non-offensive
facebook_corpus_msr_468697	Govt will not demonetize it but might circulate it less unlike what previous government did. They made 500/1000 notes almost 85% of the entire currency.	non-offensive
facebook_corpus_msr_451251	Proud to be an Indian. .. We need more pms like modi in future	non-offensive
facebook_corpus_msr_371562	Part time online job without investment Most important job for Facebook expert Earn 15000-25000/-month Open play store Install champcash mony free appSign up with champcash Refer id-12935304Install 7-8 apps in the champcash and start online work	non-offensive
facebook_corpus_msr_469729	Will the tax rates will be reduced for the salaried employees.. How are honest in paying their taxes...	non-offensive
facebook_corpus_msr_466441	Plz dont use abusive words guys nd dont make fun  of him he is our ex PM ........he is standing there coZ he is more intellegent than u lads	non-offensive
facebook_corpus_msr_406258	Well that temple demolished by hindus. Not muslims. Muslims are peaceful	non-offensive
facebook_corpus_msr_404913	absolutely right, if USA & other countries adopt this strategy to stop the Indians then why we Indians tolerate these foreign countries	non-offensive
facebook_corpus_msr_485336	view  on consumers stocks like   FCEL future consumer enterprise limited	non-offensive
facebook_corpus_msr_469869	Why people debating on this whiteout any doubt this is fantastic move and everybody loudest it and maybe some slow down one quarter that's fine	non-offensive
facebook_corpus_msr_503593	What I always dream about when I was an Adolescent ! Chalo shuruaat to Hui ..all the best galz..!	non-offensive
facebook_corpus_msr_430860	Unchange the rapo rate could lead the stagnated credit growth which effect the profit of the bank .	non-offensive
facebook_corpus_msr_330525	I agree on stopping the bloodshed part. History is always a challenge but should we all not look forward to where the nest interest of the region lies and both countries. This is ridiculous.	non-offensive
facebook_corpus_msr_406183	"You know I never believed the media's summation of the intelligence or lack thereof of Trump supporters until now. After reading most of these comments I'm left scratching my head. Trump supporters suffer from the ""Emperor has no clothes syndrome"". The ability to see ONLY what they want to see, while fully staring the truth in its face."	non-offensive
facebook_corpus_msr_428935	An outstanding speech by Mahi...  Love u Mahi... Jai jharkhand	non-offensive
facebook_corpus_msr_467199	Someone has done nothing in his tenture and how can he comment on others ?	non-offensive
facebook_corpus_msr_466698	Ex pm Manmohan singh still an icon for ecomist, Modi is not nearto him	non-offensive
facebook_corpus_msr_482911	offering franchisee & zone master franchisee interested parties please cal 9738406045.	non-offensive
facebook_corpus_msr_473826	Should start in buying IT n pharma now as it show some strength or wait for trump commentary	non-offensive
facebook_corpus_msr_335692	We will not spare drinking water but will shout to abolish reservation.. 😎 believe in us. we will give your share in education and jobs 😬	non-offensive
facebook_corpus_msr_333832	Hahaha it's no point barking. Your life is like a stray dog you bark bark bark people just ignore.	non-offensive
facebook_corpus_msr_417966	Thnk ma manmohan for this.  Show sme dignity, dnt tke all credits fr other people works.	non-offensive
facebook_corpus_msr_334586	Pakistanis Don't even have enough money to make a Short film	non-offensive
facebook_corpus_msr_406488	"WHAT A  CROOKED  LADY  WRONGLY  ADORED  AS  AGODESS  AND  SEE THE  AMOUNT  OF  LOOT  SHE  ACCUMULATED IN HER  LIFE  TIME,  SHAME  TAMIL NADU  MILLIONS  OF  SLAVES  AND  ILLIETERATES  ELECTED  HER AS  GODESS  FOR  SO MANY YEARS!  THAT  IS UTTER  SHAME  FOR  INDIAN  DEMOCRACY  TOO!  ""LAW OF KARMA"" TOOK CARE OF HEMANT KARKARE , BECOMING VICTIM OF A PAKKI TERRORIST BULLET THE SAME WAY THAT LAW OF KARMA TOOK CARE OF CHIEF MINSITER JAYALALITHA TOO FOR HAVING HOUNDED AND HARASSED AND TORMENTED SWAMI JAYENDRA SARASWATHIAND FOR ARRESTING SWAMIJI AT MIDNIGHT OF DIWALI DAY ON COOKED UP AND MALICIOUS MURDER AND EXTORTION CHARGES WHICH WERE PROVED TO BE FALSE IN COURTS LATER!SO NO ONE CAN ESCAPE LAW OF KARMA IN THIS BIRTH OR IN COMING BIRTHS, PERHAPS??? WILL CHIDAMBARAMA TOO COME UNDER LAW OF KARMA PUNISHMENT IS YET TO BE SEEN, THOUGH!"	non-offensive
facebook_corpus_msr_467581	modi should learn from him how & what to communicate common people not to corporate people.	Offensive
facebook_corpus_msr_406290	Why media giving dividing news.?this happen in pak not in India.	non-offensive
